dtype	Disease	DiseaseID	starScore	UniprotID
JensenLab Text Mining	Chondrosarcoma	DOID:3371	2.3	Q03431
JensenLab Text Mining	Ankylosis	DOID:227	2.3	Q03431
JensenLab Text Mining	Chondroma	DOID:2602	2.1	Q03431
JensenLab Text Mining	Osteoporosis	DOID:11476	2.1	Q03431
JensenLab Text Mining	Exostosis	DOID:203	2.1	Q03431
JensenLab Text Mining	Fibrous dysplasia	DOID:0080031	2	Q03431
JensenLab Text Mining	Hypercalcemia	DOID:12678	1.9	Q03431
JensenLab Text Mining	Granulosa cell tumor	DOID:2999	1.9	Q03431
JensenLab Text Mining	Acrodysostosis	DOID:14669	1.8	Q03431
JensenLab Text Mining	Root resorption	DOID:14550	1.8	Q03431
JensenLab Text Mining	Hypercementosis	DOID:12733	1.6	Q03431
JensenLab Text Mining	Pseudohypoparathyroidism	DOID:4184	1.6	Q03431
JensenLab Text Mining	Chondroblastoma	DOID:2649	1.6	Q03431
JensenLab Text Mining	Spinocerebellar ataxia type 13	DOID:0050963	2.2	Q03721
JensenLab Knowledge GHR	Rheumatoid arthritis	DOID:7148	5	Q04759
JensenLab Experiment DistiLD	Acquired metabolic disease	DOID:0060158	1	Q04759
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	Q04759
JensenLab Experiment DistiLD	Type 1 diabetes mellitus	DOID:9744	2	Q04759
JensenLab Knowledge GHR	Fibrodysplasia ossificans progressiva	DOID:13374	5	Q04771
JensenLab Experiment DistiLD	Heart disease	DOID:114	1	Q04771
JensenLab Text Mining	Craniometaphyseal dysplasia	DOID:0080033	1.7	Q04771
JensenLab Text Mining	Ankylosis	DOID:227	1.6	Q04771
JensenLab Knowledge GHR	Congenital myasthenic syndrome	DOID:3635	5	Q04844
JensenLab Text Mining	Neuropathy	DOID:870	2.4	Q04844
JensenLab Text Mining	Ptosis	DOID:0060260	2.1	Q04844
JensenLab Text Mining	Multiple pterygium syndrome	DOID:0080110	1.7	Q04844
JensenLab Text Mining	Scoliosis	DOID:0060249	1.6	Q04844
JensenLab Text Mining	Pterygium	DOID:0002116	1.5	Q04844
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	Q04912
JensenLab Text Mining	Cancer	DOID:162	2.1	Q04912
JensenLab Text Mining	Renal oncocytoma	DOID:6245	1.7	Q04912
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	Q05397
JensenLab Text Mining	Cancer	DOID:162	2.8	Q05397
JensenLab Experiment DistiLD	Schizophrenia	DOID:5419	1	Q05513
JensenLab Text Mining	Chromosome 1p36 deletion syndrome	DOID:0060410	2.2	Q05513
JensenLab Text Mining	Proliferative vitreoretinopathy	DOID:9719	1.6	Q05513
JensenLab Text Mining	Cancer	DOID:162	1.5	Q05513
JensenLab Knowledge UniProtKB-KW	Intellectual disability	DOID:1059	4	Q05586
JensenLab Text Mining	Schizophrenia	DOID:5419	2.3	Q05586
JensenLab Text Mining	Epilepsy	DOID:1826	2.1	Q05586
JensenLab Text Mining	High pressure neurological syndrome	DOID:3230	2.1	Q05586
JensenLab Text Mining	Toxic encephalopathy	DOID:3602	1.9	Q05586
JensenLab Text Mining	Amblyopia	DOID:10376	1.9	Q05586
JensenLab Text Mining	Encephalitis	DOID:9588	1.8	Q05586
JensenLab Text Mining	lingual-facial-buccal dyskinesia	DOID:9854	1.7	Q05586
JensenLab Knowledge GHR	Common variable immunodeficiency	DOID:12177	5	Q05655
JensenLab Knowledge UniProtKB-KW	Cancer	DOID:162	4	Q05655
JensenLab Text Mining	Autoimmune lymphoproliferative syndrome	DOID:6688	1.8	Q05655
JensenLab Text Mining	Adjustment disorder	DOID:507	1.5	Q05655
JensenLab Knowledge GHR	Prostate cancer	DOID:10283	5	Q05823
JensenLab Experiment DistiLD	Multiple sclerosis	DOID:2377	2	Q05823
JensenLab Text Mining	Chronic fatigue syndrome	DOID:8544	2.6	Q05823
JensenLab Experiment DistiLD	substance-related disorder	DOID:303	2	Q05901
JensenLab Text Mining	Nicotine dependence	DOID:0050742	3.2	Q05901
JensenLab Text Mining	Cocaine dependence	DOID:9975	2.1	Q05901
JensenLab Text Mining	Epilepsy with generalized tonic-clonic seizures	DOID:7725	1.8	Q05901
JensenLab Text Mining	Juvenile absence epilepsy	DOID:0060172	1.8	Q05901
JensenLab Text Mining	Frontal lobe epilepsy	DOID:3331	1.8	Q05901
JensenLab Text Mining	Cannabis abuse	DOID:9505	1.7	Q05901
JensenLab Text Mining	Duane retraction syndrome	DOID:12557	1.6	Q05901
JensenLab Knowledge GHR	Agammaglobulinemia	DOID:2583	5	Q06187
JensenLab Text Mining	Cancer	DOID:162	2.3	Q06187
JensenLab Text Mining	Macroglobulinemia	DOID:9080	2.2	Q06187
JensenLab Text Mining	Congenital hypogammaglobulinemia	DOID:14177	2	Q06187
JensenLab Text Mining	Tropical spastic paraparesis	DOID:321	1.9	Q06187
JensenLab Text Mining	Deafness dystonia syndrome	DOID:0050757	1.7	Q06187
JensenLab Text Mining	Spinal cord disease	DOID:319	1.5	Q06187
JensenLab Text Mining	Enamel erosion	DOID:2497	2.8	Q06418
JensenLab Text Mining	Status epilepticus	DOID:1824	2.3	Q06418
JensenLab Text Mining	Cancer	DOID:162	2	Q06418
JensenLab Text Mining	Eating disorder	DOID:8670	1.8	Q06418
JensenLab Text Mining	Malignant hyperthermia	DOID:8545	2	Q06432
JensenLab Knowledge GHR	Congenital myasthenic syndrome	DOID:3635	5	Q07001
JensenLab Experiment DistiLD	Refractive error	DOID:9835	2	Q07001
JensenLab Text Mining	Multiple pterygium syndrome	DOID:0080110	2.9	Q07001
JensenLab Text Mining	Neuropathy	DOID:870	2.1	Q07001
JensenLab Text Mining	Cystic lymphangioma	DOID:3081	1.9	Q07001
JensenLab Text Mining	Nicotine dependence	DOID:0050742	1.8	Q07001
JensenLab Text Mining	Pterygium	DOID:0002116	1.6	Q07001
JensenLab Text Mining	Anogenital venereal wart	DOID:11168	1.6	Q07002
JensenLab Knowledge GHR	Brugada syndrome	DOID:0050451	5	Q07699
JensenLab Knowledge UniProtKB-KW	Familial atrial fibrillation	DOID:0050650	4	Q07699
JensenLab Knowledge UniProtKB-KW	Epilepsy	DOID:1826	4	Q07699
JensenLab Text Mining	Lipid metabolism disorder	DOID:3146	2.8	Q07869
JensenLab Text Mining	Diabetes mellitus	DOID:9351	2.7	Q07869
JensenLab Text Mining	Obesity	DOID:9970	2.7	Q07869
JensenLab Text Mining	Atherosclerosis	DOID:1936	2.6	Q07869
JensenLab Text Mining	Metabolic syndrome X	DOID:14221	2.5	Q07869
JensenLab Text Mining	Fatty liver disease	DOID:9452	2.4	Q07869
JensenLab Text Mining	Hyperglycemia	DOID:4195	2.1	Q07869
JensenLab Text Mining	Cancer	DOID:162	1.8	Q07869
JensenLab Text Mining	Hypertension	DOID:10763	1.8	Q07869
JensenLab Text Mining	Hyperinsulinism	DOID:2018	1.7	Q07869
JensenLab Text Mining	Coronary artery disease	DOID:3393	1.7	Q07869
JensenLab Text Mining	Liver disease	DOID:409	1.7	Q07869
JensenLab Text Mining	Heart disease	DOID:114	1.7	Q07869
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	Q07912
JensenLab Text Mining	Cancer	DOID:162	1.7	Q07912
JensenLab Knowledge GHR	Brugada syndrome	DOID:0050451	5	Q08289
JensenLab Experiment DistiLD	Essential hypertension	DOID:10825	2	Q08289
JensenLab Text Mining	Lambert-Eaton myasthenic syndrome	DOID:0050214	2	Q08289
JensenLab Text Mining	Timothy syndrome	DOID:0060173	1.9	Q08289
JensenLab Text Mining	Bipolar disorder	DOID:3312	1.8	Q08289
JensenLab Text Mining	Short QT syndrome	DOID:0050793	1.7	Q08289
JensenLab Text Mining	Schizophrenia	DOID:5419	1.6	Q08289
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	Q08345
JensenLab Text Mining	Cancer	DOID:162	1.8	Q08345
JensenLab Text Mining	Vitiligo	DOID:12306	1.7	Q08345
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	Q08881
JensenLab Text Mining	Asthma	DOID:2841	2.3	Q08881
JensenLab Text Mining	Hepatitis C	DOID:1883	2.1	Q08881
JensenLab Text Mining	Agammaglobulinemia	DOID:2583	2	Q08881
JensenLab Text Mining	Liver disease	DOID:409	1.9	Q08881
JensenLab Knowledge GHR	Myotonic dystrophy type 1	DOID:11722	5	Q09013
JensenLab Knowledge UniProtKB-KW	Cataract	DOID:83	4	Q09013
JensenLab Text Mining	Muscular dystrophy	DOID:9884	3.1	Q09013
JensenLab Text Mining	Diabetes mellitus	DOID:9351	1.9	Q09013
JensenLab Text Mining	Neuropathy	DOID:870	1.8	Q09013
JensenLab Text Mining	Muscular atrophy	DOID:767	1.6	Q09013
JensenLab Text Mining	Hyperkalemic periodic paralysis	DOID:14451	1.5	Q09013
JensenLab Text Mining	Myotonia congenita	DOID:2106	1.5	Q09013
JensenLab Knowledge GHR	Episodic ataxia	DOID:963	5	Q09470
JensenLab Text Mining	Epilepsy	DOID:1826	2.4	Q09470
JensenLab Text Mining	Neurodegenerative disease	DOID:1289	2.3	Q09470
JensenLab Text Mining	Cerebellar ataxia	DOID:0050753	1.7	Q09470
JensenLab Text Mining	Migraine	DOID:6364	1.7	Q09470
JensenLab Knowledge UniProtKB-KW	Epilepsy	DOID:1826	4	Q12791
JensenLab Experiment DistiLD	Osteoporosis	DOID:11476	2	Q12791
JensenLab Experiment DistiLD	Multiple sclerosis	DOID:2377	2	Q12791
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	Q12791
JensenLab Experiment DistiLD	Chronic obstructive pulmonary disease	DOID:3083	1	Q12791
JensenLab Experiment DistiLD	Obesity	DOID:9970	2	Q12791
JensenLab Text Mining	Smith-Lemli-Opitz syndrome	DOID:14692	2.8	Q12791
JensenLab Text Mining	Scotoma	DOID:9335	2.5	Q12791
JensenLab Text Mining	Macular holes	DOID:7633	2.3	Q12791
JensenLab Text Mining	Vitreous detachment	DOID:9726	2.2	Q12791
JensenLab Text Mining	Age related macular degeneration	DOID:10871	2	Q12791
JensenLab Text Mining	Impotence	DOID:1875	2	Q12791
JensenLab Text Mining	Macular retinal edema	DOID:4449	2	Q12791
JensenLab Text Mining	Glaucoma	DOID:1686	2	Q12791
JensenLab Text Mining	Colonic pseudo-obstruction	DOID:3876	1.8	Q12791
JensenLab Text Mining	Toxic shock syndrome	DOID:14115	1.7	Q12791
JensenLab Text Mining	Onchocerciasis	DOID:11678	1.5	Q12791
JensenLab Text Mining	Posterior uveitis	DOID:12574	1.5	Q12791
JensenLab Knowledge GHR	Short QT syndrome	DOID:0050793	5	Q12809
JensenLab Knowledge GHR	Long QT syndrome	DOID:2843	5	Q12809
JensenLab Experiment DistiLD	Heart conduction disease	DOID:10273	2	Q12809
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	Q12809
JensenLab Text Mining	Heart disease	DOID:114	2.6	Q12809
JensenLab Text Mining	Sudden infant death syndrome	DOID:9007	2.1	Q12809
JensenLab Text Mining	Hypokalemia	DOID:4500	1.8	Q12809
JensenLab Text Mining	Timothy syndrome	DOID:0060173	1.8	Q12809
JensenLab Experiment DistiLD	Gout	DOID:13189	2	Q12851
JensenLab Text Mining	Spinocerebellar ataxia type 5	DOID:0050882	1.8	Q12851
JensenLab Text Mining	adult-onset Still's disease	DOID:14256	1.7	Q12851
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	Q12852
JensenLab Text Mining	Parkinson's disease	DOID:14330	1.7	Q12852
JensenLab Knowledge GHR	Retinitis pigmentosa	DOID:10584	5	Q12866
JensenLab Knowledge UniProtKB-KW	Cancer	DOID:162	4	Q12866
JensenLab Experiment DistiLD	Multiple sclerosis	DOID:2377	2	Q12866
JensenLab Experiment DistiLD	Liver cirrhosis	DOID:5082	2	Q12866
JensenLab Text Mining	Fundus dystrophy	DOID:8501	2.3	Q12866
JensenLab Text Mining	Cone dystrophy	DOID:0050795	1.9	Q12866
JensenLab Text Mining	Filamentary keratitis	DOID:4664	1.8	Q12866
JensenLab Text Mining	Leber congenital amaurosis	DOID:14791	1.8	Q12866
JensenLab Text Mining	La Crosse encephalitis	DOID:0050118	1.5	Q12866
JensenLab Knowledge UniProtKB-KW	Epilepsy	DOID:1826	4	Q12879
JensenLab Experiment COSMIC	Melanoma	DOID:1909	1	Q12879
JensenLab Experiment DistiLD	Hepatitis B	DOID:2043	2	Q12879
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	Q12879
JensenLab Experiment COSMIC	Skin cancer	DOID:4159	1	Q12879
JensenLab Experiment DistiLD	Rheumatoid arthritis	DOID:7148	1	Q12879
JensenLab Text Mining	Schizophrenia	DOID:5419	2.6	Q12879
JensenLab Text Mining	Toxic encephalopathy	DOID:3602	2.5	Q12879
JensenLab Text Mining	Brain ischemia	DOID:2316	2.1	Q12879
JensenLab Text Mining	Alzheimer's disease	DOID:10652	1.9	Q12879
JensenLab Text Mining	Alcohol dependence	DOID:0050741	1.7	Q12879
JensenLab Text Mining	Cerebrovascular disease	DOID:6713	1.7	Q12879
JensenLab Text Mining	Parkinson's disease	DOID:14330	1.7	Q12879
JensenLab Text Mining	Fetal alcohol syndrome	DOID:0050665	1.6	Q12879
JensenLab Text Mining	Aphasia	DOID:0060046	1.6	Q12879
JensenLab Text Mining	Bipolar disorder	DOID:3312	1.6	Q12879
JensenLab Text Mining	Huntington's disease	DOID:12858	1.6	Q12879
JensenLab Text Mining	Autistic disorder	DOID:12849	1.5	Q12879
JensenLab Text Mining	High pressure neurological syndrome	DOID:3230	1.5	Q12879
JensenLab Text Mining	Opiate dependence	DOID:2559	1.5	Q12879
JensenLab Knowledge UniProtKB-KW	Intellectual disability	DOID:1059	4	Q13002
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	Q13002
JensenLab Experiment DistiLD	Kidney disease	DOID:557	2	Q13002
JensenLab Text Mining	Epilepsy	DOID:1826	2.2	Q13002
JensenLab Text Mining	Brain ischemia	DOID:2316	2.1	Q13002
JensenLab Text Mining	Autosomal recessive non-syndromic intellectual disability	DOID:0060308	1.9	Q13002
JensenLab Text Mining	Schizophrenia	DOID:5419	1.8	Q13002
JensenLab Text Mining	Bipolar disorder	DOID:3312	1.7	Q13002
JensenLab Text Mining	Spinocerebellar ataxia type 11	DOID:0050961	1.7	Q13002
JensenLab Text Mining	Huntington's disease	DOID:12858	1.6	Q13002
JensenLab Text Mining	Autistic disorder	DOID:12849	1.6	Q13002
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	Q13003
JensenLab Text Mining	Schizophrenia	DOID:5419	2.1	Q13003
JensenLab Text Mining	Alcohol dependence	DOID:0050741	1.8	Q13003
JensenLab Text Mining	obsessive-compulsive disorder	DOID:10933	1.5	Q13003
JensenLab Text Mining	Bipolar disorder	DOID:3312	1.5	Q13003
JensenLab Experiment DistiLD	Stomach cancer	DOID:10534	2	Q13131
JensenLab Experiment DistiLD	Metabolic syndrome X	DOID:14221	2	Q13133
JensenLab Text Mining	Atherosclerosis	DOID:1936	2.1	Q13133
JensenLab Text Mining	Lipid metabolism disorder	DOID:3146	1.6	Q13133
JensenLab Experiment DistiLD	Orofacial cleft	DOID:0050567	1	Q13153
JensenLab Experiment DistiLD	Parkinson's disease	DOID:14330	1	Q13153
JensenLab Text Mining	Cancer	DOID:162	2	Q13153
JensenLab Knowledge GHR	Restless legs syndrome	DOID:0050425	5	Q13163
JensenLab Experiment DistiLD	Acquired metabolic disease	DOID:0060158	2	Q13163
JensenLab Text Mining	Cancer	DOID:162	1.9	Q13164
JensenLab Text Mining	Cerebral artery occlusion	DOID:10127	1.8	Q13188
JensenLab Knowledge UniProtKB-KW	Intellectual disability	DOID:1059	4	Q13224
JensenLab Knowledge UniProtKB-KW	Epilepsy	DOID:1826	4	Q13224
JensenLab Text Mining	Alzheimer's disease	DOID:10652	2.3	Q13224
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	Q13224
JensenLab Text Mining	Schizophrenia	DOID:5419	2.7	Q13224
JensenLab Text Mining	Toxic encephalopathy	DOID:3602	2.6	Q13224
JensenLab Text Mining	Parkinson's disease	DOID:14330	2.2	Q13224
JensenLab Text Mining	Alcohol dependence	DOID:0050741	2.1	Q13224
JensenLab Text Mining	Huntington's disease	DOID:12858	2.1	Q13224
JensenLab Text Mining	Cerebrovascular disease	DOID:6713	2.1	Q13224
JensenLab Text Mining	Autistic disorder	DOID:12849	1.9	Q13224
JensenLab Text Mining	Encephalitis	DOID:9588	1.8	Q13224
JensenLab Text Mining	obsessive-compulsive disorder	DOID:10933	1.8	Q13224
JensenLab Text Mining	Bipolar disorder	DOID:3312	1.7	Q13224
JensenLab Text Mining	Fetal alcohol syndrome	DOID:0050665	1.7	Q13224
JensenLab Text Mining	Opiate dependence	DOID:2559	1.6	Q13224
JensenLab Text Mining	Dementia	DOID:1307	1.6	Q13224
JensenLab Text Mining	Major depressive disorder	DOID:1470	1.6	Q13224
JensenLab Text Mining	Pain agnosia	DOID:0060145	1.6	Q13224
JensenLab Text Mining	Substance abuse	DOID:302	1.5	Q13224
JensenLab Knowledge GHR	46 XY gonadal dysgenesis	DOID:14448	5	Q13233
JensenLab Knowledge GHR	Breast cancer	DOID:1612	5	Q13233
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	Q13233
JensenLab Experiment DistiLD	Type 2 diabetes mellitus	DOID:9352	1	Q13233
JensenLab Text Mining	Cancer	DOID:162	2	Q13233
JensenLab Text Mining	Gonadal dysgenesis	DOID:14447	1.7	Q13233
JensenLab Experiment DistiLD	Acquired metabolic disease	DOID:0060158	2	Q13237
JensenLab Text Mining	Chromosome 4q21 deletion syndrome	DOID:0060420	3	Q13237
JensenLab Text Mining	Secretory diarrhea	DOID:0050129	2	Q13237
JensenLab Text Mining	Gout	DOID:13189	1.8	Q13237
JensenLab Knowledge UniProtKB-KW	Neurodegenerative disease	DOID:1289	4	Q13255
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	Q13255
JensenLab Text Mining	Epilepsy	DOID:1826	2.1	Q13255
JensenLab Text Mining	Schizophrenia	DOID:5419	2	Q13255
JensenLab Text Mining	Melanoma	DOID:1909	1.9	Q13255
JensenLab Text Mining	Fragile X syndrome	DOID:14261	1.8	Q13255
JensenLab Text Mining	Cerebellar ataxia	DOID:0050753	1.7	Q13255
JensenLab Text Mining	Toxic encephalopathy	DOID:3602	1.7	Q13255
JensenLab Text Mining	Disuse amblyopia	DOID:10378	1.5	Q13255
JensenLab Knowledge UniProtKB-KW	Asthma	DOID:2841	4	Q13258
JensenLab Text Mining	Allergic rhinitis	DOID:4481	1.5	Q13258
JensenLab Knowledge GHR	46 XY gonadal dysgenesis	DOID:14448	5	Q13285
JensenLab Knowledge UniProtKB-KW	Premature ovarian failure	DOID:5426	4	Q13285
JensenLab Text Mining	Hypospadias	DOID:10892	2.7	Q13285
JensenLab Text Mining	Hypogonadism	DOID:1924	2.6	Q13285
JensenLab Text Mining	Klinefelter's syndrome	DOID:1921	2.5	Q13285
JensenLab Text Mining	Adrenal rest tumor	DOID:1786	2.3	Q13285
JensenLab Text Mining	Endometriosis	DOID:289	2	Q13285
JensenLab Text Mining	Cryptorchidism	DOID:11383	2	Q13285
JensenLab Text Mining	Adenoma	DOID:657	2	Q13285
JensenLab Text Mining	Adrenal cortical adenoma	DOID:0050891	1.9	Q13285
JensenLab Text Mining	Pseudohermaphroditism	DOID:3765	1.9	Q13285
JensenLab Text Mining	Infertility	DOID:5223	1.8	Q13285
JensenLab Text Mining	Sertoli-Leydig cell tumor	DOID:2997	1.8	Q13285
JensenLab Text Mining	Congenital adrenal hyperplasia	DOID:0050811	1.7	Q13285
JensenLab Text Mining	Male infertility	DOID:12336	1.7	Q13285
JensenLab Text Mining	Cancer	DOID:162	1.7	Q13285
JensenLab Text Mining	Hemiplegia	DOID:10969	1.7	Q13285
JensenLab Text Mining	Phacolytic glaucoma	DOID:12570	1.6	Q13285
JensenLab Text Mining	Sertoli cell tumor	DOID:3577	1.6	Q13285
JensenLab Text Mining	Amenorrhea	DOID:13938	1.6	Q13285
JensenLab Text Mining	Androgen insensitivity syndrome	DOID:4674	1.5	Q13285
JensenLab Text Mining	Hermaphroditism	DOID:3763	1.5	Q13285
JensenLab Text Mining	Chromosome 1p36 deletion syndrome	DOID:0060410	3	Q13303
JensenLab Text Mining	Episodic ataxia	DOID:963	2	Q13303
JensenLab Text Mining	Suppression amblyopia	DOID:10375	1.9	Q13304
JensenLab Text Mining	Periventricular leukomalacia	DOID:13088	1.8	Q13304
JensenLab Text Mining	Panic disorder	DOID:594	3.4	Q13308
JensenLab Text Mining	Agoraphobia	DOID:593	1.7	Q13308
JensenLab Knowledge GHR	Ataxia telangiectasia	DOID:12704	5	Q13315
JensenLab Knowledge UniProtKB-KW	Neurodegenerative disease	DOID:1289	4	Q13315
JensenLab Knowledge GHR	Breast cancer	DOID:1612	5	Q13315
JensenLab Experiment COSMIC	Immune system cancer	DOID:0060083	1	Q13315
JensenLab Experiment COSMIC	Lymphoid leukemia	DOID:10747	1	Q13315
JensenLab Experiment DistiLD	Melanoma	DOID:1909	2	Q13315
JensenLab Experiment COSMIC	Kidney cancer	DOID:263	1	Q13315
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	Q13315
JensenLab Text Mining	Cancer	DOID:162	3.2	Q13315
JensenLab Text Mining	Nijmegen breakage syndrome	DOID:7400	3	Q13315
JensenLab Text Mining	Telangiectasis	DOID:1272	2.4	Q13315
JensenLab Text Mining	Cerebellar ataxia	DOID:0050753	2.2	Q13315
JensenLab Text Mining	Fanconi's anemia	DOID:13636	2.1	Q13315
JensenLab Text Mining	Seckel syndrome	DOID:0050569	1.9	Q13315
JensenLab Text Mining	Bloom syndrome	DOID:2717	1.8	Q13315
JensenLab Text Mining	Werner syndrome	DOID:5688	1.6	Q13315
JensenLab Text Mining	Microcephaly	DOID:10907	1.6	Q13315
JensenLab Text Mining	Chronic kidney disease	DOID:784	2.5	Q13324
JensenLab Text Mining	Irritable bowel syndrome	DOID:9778	2.1	Q13324
JensenLab Text Mining	post-traumatic stress disorder	DOID:2055	1.9	Q13324
JensenLab Text Mining	Panic disorder	DOID:594	1.7	Q13324
JensenLab Text Mining	Cancer	DOID:162	2.3	Q13418
JensenLab Text Mining	Kidney disease	DOID:557	1.9	Q13418
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	Q13464
JensenLab Text Mining	Cancer	DOID:162	2.1	Q13464
JensenLab Text Mining	Impotence	DOID:1875	1.8	Q13464
JensenLab Text Mining	Hypertension	DOID:10763	1.7	Q13464
JensenLab Text Mining	Alzheimer's disease	DOID:10652	1.5	Q13470
JensenLab Knowledge UniProtKB-KW	Neurodegenerative disease	DOID:1289	4	Q13507
JensenLab Knowledge UniProtKB-KW	Autosomal dominant cerebellar ataxia	DOID:1441	4	Q13507
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	Q13507
JensenLab Text Mining	Spinocerebellar ataxia type 14	DOID:0050964	1.9	Q13507
JensenLab Text Mining	Hypertension	DOID:10763	1.8	Q13507
JensenLab Text Mining	Sialolithiasis	DOID:12905	1.6	Q13507
JensenLab Text Mining	Cerebellar ataxia	DOID:0050753	1.5	Q13507
JensenLab Knowledge UniProtKB-KW	Intellectual disability	DOID:1059	4	Q13535
JensenLab Experiment COSMIC	Carcinoma	DOID:305	1	Q13535
JensenLab Text Mining	Seckel syndrome	DOID:0050569	2.9	Q13535
JensenLab Text Mining	Cancer	DOID:162	2.2	Q13535
JensenLab Text Mining	Ataxia telangiectasia	DOID:12704	2.2	Q13535
JensenLab Text Mining	Nijmegen breakage syndrome	DOID:7400	1.9	Q13535
